,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
510,22423855-78a1-40fd-9c9e-14de082e0da2,Nakahara-Dazai,https://play-lh.googleusercontent.com/a-/ALV-UjUvC3Pz3znwsNoJvdfIGtx1KJ1azjFNvB8XfhXT_woFLsw,"I used to like this app a lot but now a lot of things are limited and requires the pro version. I think it's still alright for people who would use the app less but as someone who initially used this app a lot, the new 5 times a week limit has been a huge disappointment for me.",2,0,4.72.0,2024-01-30 09:20:53,"Hi, a feature adjustment has been made recently, but basic features such as the focus timer and the coin mechanism are still available in the free version. If you like using Forest, please consider upgrading to the Pro version to enjoy all premium features while supporting us to continue to provide you with better services and experience. 🙂",2024-01-31 01:10:17,4.72.0,newest,cc.forestapp
511,f6fdae7b-fa85-419e-91e4-e8af5a9251ab,Valentin Moisa,https://play-lh.googleusercontent.com/a-/ALV-UjV4bzRIyEz3vTjpUzCtxT9sNNiGIVT0Xh8ccyE91Il6uemp,For someone like me who uses my phone to study this app makes absolutely no sense. I was just looking for a focus timer actually...,2,0,,2024-01-26 12:02:58,"Hello,
Forest is a gamified productivity tool which motivates users to stay focused and put down their phone when they need to concentrate on a task. Tips and tutorials can be accessed in our FAQs in the app! :)",2024-01-31 02:04:11,,newest,cc.forestapp
512,e5978153-c18f-445b-8339-d6607a73a301,Tracy M,https://play-lh.googleusercontent.com/a-/ALV-UjXunEjoFlJY2HbTFeO4GTc8qXu7WcRf-Ckgqz6ZqRJXO8s,"the app is nice, but it's silly that on the free version of this app, when you want to restart the timer it makes you watch an ad, which is taking away from the productivity of your time...",2,0,4.73.0,2024-01-24 14:16:47,"Hello,
Sorry for the inconvenience. You can get rid of ads and just enjoy the app itself by getting the Pro version.

There are additional features, like setting up your Allow List, syncing your data between different Android devices and planting real trees in Africa, that come with this one-time purchase.

Hope you consider! :)",2024-01-31 02:13:46,4.73.0,newest,cc.forestapp
513,7219ce35-de2b-4c08-bb46-01eb3cea4631,Sherrinin Tikong,https://play-lh.googleusercontent.com/a/ACg8ocJ21SY9fO0gMTwVGUlaWoxQzB8GicPRrhocWwDtIv4k3A=mo,I like this app but why it only allow me to focus 4 times a week? I am a student so I spend more than 4 times a week to study or doing assignmnent. Please make the time unlimited. I dont care about the type of tree because I can use the coin earned. Make the app more convience for student. If I only need to focus 4 times a week I don't need app to make me.,2,1,4.73.0,2024-01-23 08:36:40,"Hi, thank you for the feedback. As a start-up, we require assets to keep the company running and to maintain the app's operation. To provide better services and of higher quality, certain features are only available in the Pro version. If you like our app, please consider supporting us by unlocking the Pro version. Thank you! :)",2024-01-31 02:15:00,4.73.0,newest,cc.forestapp
514,901a0dd1-9194-44e5-81cc-acbf8b6d0cf3,duy pham,https://play-lh.googleusercontent.com/a-/ALV-UjXz3rC5v8tKx7GDHYZn7jMaR2hRUwN_CttnvmyLf6Hettw,"to many ad, how focus",2,0,4.73.0,2024-01-20 06:38:15,"Hello,
Sorry for the inconvenience. You can get rid of ads and just enjoy the app itself by getting the Pro version.

There are additional features, like setting up your Allow List, syncing your data between different Android devices and planting real trees in Africa, that come with this one-time purchase.

Hope you consider! :)",2024-01-31 02:28:15,4.73.0,newest,cc.forestapp
515,13f46774-6eb0-4edc-ad62-c7d60f5e4d01,Nada Mohamed,https://play-lh.googleusercontent.com/a-/ALV-UjVCWJh2GH454yZZvsgBROCHSm8xBa71shlg8UevMJY_PVA,التطبيق جميل جدا، لكن اسوأ شئ أنه بيجى بعد فتره معينه و مبيسمحس تستخدمه اكتر من مرتين فى الاسبوع من غير اشتراك مدفوع و دى حاجة سيئه جدا بالنسبه لطالبه:( اتمنى الغاء هذه الخاصيه فى اسرع وقت ممكن:),2,0,4.73.0,2024-01-19 19:54:44,"Hi, thank you for the feedback. As a start-up, we require assets to keep the company running and to maintain the app's operation. To provide better services and of higher quality, certain features are only available in the Pro version. If you like our app, please consider supporting us by unlocking the Pro version. Thank you! :)",2024-01-31 02:28:29,4.73.0,newest,cc.forestapp
516,6781cb38-6dbd-4080-be84-cb31f6535739,Namrata kumari Chauhan,https://play-lh.googleusercontent.com/a/ACg8ocJuglwS1eyrtnHiousezr02gy1gEdQH2XgNBdxyl6Uj=mo,There is some problem with this application I purchased it's subscription but it isn't working properly. Apps which are restricted can be opened don't know how. Please do something.. and the issue begins after I updated it.,2,0,4.73.0,2024-01-19 12:44:02,"Hello,
Sorry for the inconvenience. Your app might have been closed from the background by your device system. Could you please refer to the following article for instructions and set your device up accordingly? Thank you.
https://faq.seekrtech.com/Forest/articles/407",2024-01-31 02:30:04,4.73.0,newest,cc.forestapp
517,2fd774c0-48a3-4af6-9a25-2445da11f8e5,Simkoo,https://play-lh.googleusercontent.com/a-/ALV-UjXt1tnbShou--hObflugGNvRUrImlB1WOnoz7urai7X3II,"Good but one major flaw. I love using this app to stay on track for work, and keep track of my work hours. The problem is the app automatically stops tracking after 3 hours, so half way through my work it just stops and I have to remember to turn it back on. Please remove the limit, or at least increase it to 5 or 6 hours, even if it doesnt plant extra trees past the 3 hour mark that is fine. Trees can be a bonus, accurately tracking my work should be a priority.",2,52,4.73.0,2024-01-15 23:02:12,"Hi,
Thank you for the feedback! Would you mind taking a moment to detail your needs and expectations in the survey below? We strive to make Forest as user-friendly as possible and your feedback will contribute directly to the enhancement of the app! :)
https://forms.gle/bGujNMvAUCzVvDdg6",2024-01-17 01:08:27,4.73.0,newest,cc.forestapp
518,9f466de7-f1f5-4574-9c24-bc4095150397,Sandra raffek,https://play-lh.googleusercontent.com/a/ACg8ocJD4cv8DptZsWKVgjIpq3kBjotWt8jIvLN7cWZj6VFc=mo,"The application does not want to download I don't know where the problem is, but I have enough space to download the application I'm upset🥲",2,0,,2024-01-13 05:02:49,"Hi, sorry about this. As app developers, we grant distribution to the official Google Play, but we are not in charge of the downloading system. We recommend you contact the official Google for help.
We kindly ask for your understanding and hope your problem could be resolved soon!
Google Play: https://support.google.com/googleplay/answer/7513003",2024-01-15 01:21:34,,newest,cc.forestapp
519,eacdfadb-9f7b-477f-8f69-39927d0192c6,Aya Mahmoud,https://play-lh.googleusercontent.com/a/ACg8ocKj0xqnnwRYhlTVkFzqD7g5YKMZ_UFcBiYHLTOhSnRi=mo,It's a good app but it cares too much for the payment while there are a lot of students.. it keep adding a lot for only payment.. hope you will solve it,2,0,4.73.0,2024-01-09 11:10:24,"Hi, thank you for the feedback. As a start-up, we require assets to keep the company running and to maintain the app's operation. To provide better services and of higher quality, certain features are only available in the Pro version. If you like our app, please consider supporting us by unlocking the Pro version. Thank you! :)",2024-01-10 01:04:44,4.73.0,newest,cc.forestapp
520,cce3adf4-ed53-4db5-8a10-faeab40393b2,Caleb Collins,https://play-lh.googleusercontent.com/a-/ALV-UjWIK_C4zjclUYyjKAtPhqc08sZ4SWNLUD1z5Q4U4r88Rlk,"I really like the app because it's a cute way to keep track of how long I've been in class or studying! My biggest complaint is that a LOT of the more expensive plants don't have any cosmetic changes as time goes on. Since it takes so many coins, I'd assume that everything about it would be... More, but some of them are honestly more plain than the 300-600 coin ones.",3,17,4.73.0,2024-01-24 17:15:03,"Hello,
Thank you for your feedback. We will forward your suggestion to our team and take it into consideration. :)",2024-01-31 02:13:24,4.73.0,most_relevant,cc.forestapp
521,8c867f7a-5023-451f-a43b-529a918ba251,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So, it's a great concept and I was really excited to use it. However, I was once doing homework and caved and exited out of the app. I was ready for a dead tree. But, the timer just kept on going in the background with the tree still growing. I have a Samsung and the notification of the timer just chills in the notification bar. Now, knowing this loophole of sorts that I can take advantage of and not do my homework while still getting trees is really counterproductive. I hope this gets fixed as soon as possible.",3,2,4.5.1,2018-10-22 21:22:31,"Hello, 

Sorry for your inconvenience.
Could you follow the instructions in the link below and see if it helps?
https://forestapp.cc/faq/whitelist_notification/

Feel free to contact us if you have further questions or suggestions! :) - Forest",2018-10-23 05:04:30,4.5.1,most_relevant,cc.forestapp
522,8d8159c3-9249-45b6-be03-fb4648b977bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I really enjoy using this app. Not only is it user friendly, the creative types of plants you can unlock add another incentive to being productive. it's quite effective. my only real issues with the app is that 1) the prices go up as you unlock more things, and 2) the trees and bushes cost the same amount to unlock but do not give you the same amount of coins in return. Trees and bushes should obviously be differently priced.",3,9,4.7.1,2019-02-14 19:17:42,"Hello,

Currently, the first tree species purchase will cost 500 coins. Every additional tree species purchase will increase the cost by 100 coins, with the limit set at 1000 coins. We kindly ask for your understanding and we will further improve Forest overtime! Feel free to contact us via in-app feedback system if you have further questions. :)",2019-02-14 20:20:18,4.7.1,most_relevant,cc.forestapp
523,d86e9a2c-9871-49c6-822b-a5a092cb908c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I want it to count up infinitely not down based on rounded chunks of time like 25 minutes, 10 minutes, etc. I want to both keep myself from minimizing the app to get on other apps AND just count the minutes I successfully did so for each work day. But with this, if I don't complete the entire 25 minutes, then the 23 minutes and change I completed just doesn't get counted, and even if I do complete the 25 minutes, I might forget to plant again for another 40 minutes, then those 40 minutes of productivity don't get counted. I wish it just had something like a stopwatch mode, and then for every 10 minute mark it gives me a plant, but it tracked every single minute I went without getting on another app regardless of whether I met discrete chunks of time or not. Need it to work without me constantly replanting, because remembering to replant is another form of time-wasting. Need it to track all the time I have it running in toto. I love the idea, just wish it had options for the mode it does now and the mode I'm talking about.",3,6,4.6.9,2019-01-14 14:01:24,"Hi,
Thanks for the feedback. Currently, the focus time in Forest could only be adjusted by 5 minutes a set. However, there is an option in settings called ""count exceeded time"" which might fit your case! Please try out to see if it helps!  Feel free to contact us via our in-app feedback system if you have further questions or suggestions! :) Forest",2019-01-14 22:42:21,4.6.9,most_relevant,cc.forestapp
524,10cf8d72-c10c-4b7a-85b5-a44745842e45,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This used to be a SUPER handy, really great app. I have ADHD and having this was a major help, but now that you can't whitelist applications without ""upgrading to premium"" or whatever... it just sucks. I need to be able to go to my music in the background and use Chrome to look up things for homework etc etc.... I don't think I'll be redownloading..... it's a really huge shame.....",3,60,4.6.6,2018-12-14 05:33:02,"Hello,

Thank you for your feedback. 
We will forward your suggestions to our team.

Feel free to contact us if you have further questions. :) - Forest",2018-12-16 10:55:54,4.6.6,most_relevant,cc.forestapp
